"Index","AvgRating","GameName","GameRank","GeekRating","ListPrice","NumVoters","RankCategory"
1290,7.34,"Pax Baltica",2998,5.843,55,309,3
1291,6.76,"Star Trek Deck Building Game: The Next Generation – Next Phase",3001,5.843,39.99,515,3
1292,6.48,"Guilds of Cadwallon",3004,5.843,24.99,711,3
1293,6.64,"Icehouse",3005,5.842,9,601,3
1294,7.39,"High Treason: The Trial of Louis Riel",3006,5.842,25.99,268,3
1295,6.21,"Going, Going, GONE!",3007,5.841,49.99,1156,3
1296,6.01,"Zombie Fluxx",3015,5.84,16,5657,3
1297,6.91,"Russian Rails",3016,5.84,38,406,3
1298,7.39,"No Retreat! The North African Front",3017,5.84,65,280,3
1299,6.36,"Parthenon: Rise of the Aegean",3019,5.839,50,853,3
1300,6.93,"Viktory II",3021,5.839,59.95,424,3
1301,6.73,"Spike",3029,5.837,49.99,483,3
1302,6.37,"Dawn Under",3039,5.836,44.99,813,3
1303,6.27,"Martinique",3040,5.836,29.99,999,3
1304,6.03,"Panic Station",3042,5.835,29.95,2813,3
1305,6.77,"Catan Histories: Merchants of Europe",3047,5.834,54.99,466,3
1306,6.59,"Sapiens",3048,5.834,39.99,562,3
1307,6.32,"Cash-a-Catch",3052,5.834,39.99,897,3
1308,6.33,"Utopia",3064,5.832,59.99,845,3
1309,6.04,"Quiddler",3073,5.831,12.99,2747,3
1310,7.1,"The Ruhr: A Story of Coal Trade",3077,5.831,59.99,317,3
1311,6.7,"Scarabya",3078,5.83,32.99,471,3
1312,6.82,"Monarch",3089,5.829,44.99,466,3
1313,6.27,"Elevenses",3099,5.826,15,994,3
1314,6.92,"Infamy",3104,5.825,10.68,387,3
1315,6.31,"Dragonland",3108,5.824,37.95,869,3
1316,6.91,"Pacific Victory",3111,5.824,62.98,385,3
1317,7.79,"Sakura Arms",3113,5.824,29.99,254,3
1318,7.31,"Captive",3114,5.824,22.99,265,3
1319,6.39,"TSCHAK!",3116,5.823,24.99,710,3
1320,7.76,"Enemy Coast Ahead: The Dambuster Raid",3119,5.823,55,227,3
1321,6.64,"Warrior Knights",3128,5.821,59.95,543,3
1322,7.04,"Carthago: Merchants & Guilds",3130,5.821,28.95,326,3
1323,6.9,"Musée",3131,5.821,26.99,362,3
1324,6.65,"Three-Dragon Ante: Emperor's Gambit",3140,5.819,14.99,494,3
1325,6.72,"Golem Arcana",3141,5.819,79.99,562,3
1326,6.3,"Portal: The Uncooperative Cake Acquisition Game",3145,5.819,49.99,1006,3
1327,6.15,"The Witches: A Discworld Game",3152,5.818,49.99,1523,3
1328,6.93,"Assault of the Giants",3155,5.817,79.99,394,3
1329,6.85,"The Cards of Cthulhu",3156,5.817,39.65,428,3
1330,6.67,"Dreamwell",3157,5.817,29.99,502,3
1331,6.84,"Volcano",3160,5.817,9,385,3
1332,7.08,"Saltlands",3163,5.816,49.95,388,3
1333,7.37,"Deadzone",3167,5.816,79.95,308,3
1334,7.2,"Grand Prix",3169,5.816,69,289,3
1335,7.27,"Catan: Ancient Egypt",3173,5.815,75,296,3
1336,7.07,"The Lord of the Rings: The Return of the King Deck-Building Game",3178,5.814,39.99,349,3
1337,6.33,"Rick and Morty: Total Rickall Card Game",3185,5.813,15,1049,3
1338,6.23,"Principato",3190,5.813,39.99,943,3
1339,6.56,"Rondo",3191,5.813,40.99,531,3
1340,7.44,"Homeworlds",3193,5.813,9,249,3
1341,7.35,"Hokkaido",3194,5.812,25,251,3
1342,7.15,"Dark Souls: The Card Game",3195,5.812,40,377,3
1343,7.04,"Venetia",3196,5.812,64.99,340,3
1344,6.31,"Castellan",3197,5.812,34.95,827,3
1345,6.46,"Bubblee Pop",3198,5.812,34.99,646,3
1346,6.65,"Starship Merchants",3201,5.812,34.99,450,3
1347,5.96,"Sequence",3205,5.812,24.99,5850,3
1348,6.64,"New York",3209,5.811,54.95,473,3
1349,6.14,"The Gardens of the Alhambra",3220,5.81,39.99,1230,3
1350,6.19,"Runebound (First Edition)",3230,5.808,49.99,1489,3
1351,6.48,"Eminent Domain: Battlecruisers",3236,5.807,24.95,566,3
1352,7.46,"History of the World",3243,5.806,22.25,239,3
1353,6.69,"Delve",3247,5.805,39.99,481,3
1354,6.77,"Settlers of Catan: Gallery Edition",3248,5.805,29.99,620,3
1355,6.68,"Hocus",3249,5.805,18,469,3
1356,7.95,"EXCEED: Red Horizon – Reese & Heidi vs. Vincent & Nehtali",3254,5.805,25,209,3
1357,8.62,"EXCEED Fighting System",3255,5.805,25,160,3
1358,6.16,"Wizard's Quest",3258,5.804,39.99,1325,3
1359,6.73,"Reverse Charades",3259,5.804,23.99,418,3
1360,6.6,"Loot Island",3268,5.803,29.99,487,3
1361,6.73,"Bretagne",3271,5.803,69.9,420,3
1362,6.43,"Spectaculum",3273,5.802,29.99,571,3
1363,6.85,"Expedition: Famous Explorers",3280,5.801,49.99,364,3
1364,6.17,"Zombies!!! 4: The End...",3283,5.801,24.99,1372,3
1365,6.42,"The Swarm",3285,5.801,49.99,586,3
1366,6.22,"Vineta",3294,5.8,29.99,971,3
1367,6.3,"Game of Thrones: The Card Game",3298,5.8,29.95,831,3
1368,6.51,"My Happy Farm",3299,5.8,30,569,3
1369,7.05,"Jarl: The Vikings Tile-Laying Game",3301,5.799,39.99,313,3
1370,6.11,"Tutankhamen",3302,5.799,16.99,1245,3
1371,7.14,"Firefly Adventures: Brigands and Browncoats",3306,5.799,49.99,327,3
1372,6.67,"Warhammer Age of Sigmar",3308,5.798,125,495,3
1373,6.11,"Things...",3310,5.798,29.99,1709,3
1374,6.76,"Birds of a Feather",3312,5.798,20,410,3
1375,7.93,"Dual Powers: Revolution 1917",3314,5.798,39.95,187,3
1376,7.39,"Haven",3315,5.798,24.4,242,3
1377,6.46,"Dingo's Dreams",3316,5.798,19.99,584,3
1378,8.07,"Next War: Korea",3324,5.796,85,196,3
1379,7.04,"Starship Samurai",3327,5.796,59.97,332,3
1380,6.81,"The Last Spike",3328,5.796,39.99,386,3
1381,6.59,"Rattus Cartus",3331,5.795,36.99,476,3
1382,6.53,"World of Yo-Ho",3332,5.795,59.99,489,3
1383,6.68,"Armageddon",3334,5.794,59.9,427,3
1384,6.08,"Sitting Ducks Gallery",3338,5.794,14.99,1542,3
1385,6.4,"Crows",3340,5.794,29.99,622,3
1386,7.25,"Guildhall Fantasy: Coalition",3341,5.793,27.99,261,3
1387,6.22,"Klunker",3345,5.793,11.95,850,3
1388,6.37,"Eruption",3349,5.793,44.99,671,3
1389,6.94,"Farlight",3352,5.792,30,338,3
1390,6.21,"The Good, the Bad, and the Munchkin",3354,5.792,24.95,1197,3
1391,6.73,"Burke's Gambit",3355,5.792,19.99,494,3
1392,6.89,"Attack on Titan: The Last Stand",3356,5.791,35,388,3
1393,6.57,"Bremerhaven",3361,5.791,54.99,488,3
1394,6.25,"Hoopla",3362,5.791,14.99,896,3
1395,6.38,"Orchard",3367,5.79,44.99,704,3
1396,6.27,"HMS Dolores",3371,5.79,7.46,781,3
1397,7.04,"GOSU 2: Tactics",3380,5.789,24.99,315,3
1398,6.08,"Unexploded Cow",3381,5.789,24.99,1607,3
1399,6.32,"Stop Thief",3386,5.788,299.99,790,3
1400,6.56,"25 Words or Less",3387,5.788,19.95,502,3
1401,6.44,"Dead Drop",3390,5.788,19.99,551,3
1402,6.22,"Straw",3400,5.787,11.99,918,3
1403,6.66,"WWE Superstar Showdown",3402,5.787,49.99,439,3
1404,6,"Risk (Revised Edition)",3418,5.786,38.99,2599,3
1405,6.35,"Hungry",3424,5.785,19.99,635,3
1406,6.1,"Snorta!",3425,5.785,19.99,1368,3
1407,6.35,"Batt'l Kha'os",3427,5.784,24.99,660,3
1408,6.54,"Uncharted: The Board Game",3432,5.783,29.99,509,3
1409,6.92,"Pocket Battles: Macedonians vs. Persians",3436,5.782,14.99,333,3
1410,6.34,"Canasta Caliente",3447,5.781,17.99,736,3
1411,6.65,"Crossfire",3452,5.78,14.95,414,3
1412,6.54,"BANG! The Duel",3454,5.78,22.9,554,3
1413,7.52,"Untold: Adventures Await",3456,5.78,35,226,3
1414,6.53,"Pit Crew",3461,5.78,24.95,466,3
1415,6.02,"Munchkin Bites!",3472,5.778,24.99,2713,3
1416,7.37,"Council of Blackthorn",3474,5.777,49.99,298,3
1417,7.73,"Hoplite",3483,5.776,75,180,3
1418,6.2,"Knit Wit",3484,5.776,34.99,852,3
1419,6.97,"Penny Arcade: The Game – Rumble in R'lyeh",3494,5.775,44.99,314,3
1420,6.62,"Leaders of Euphoria: Choose a Better Oppressor",3495,5.775,202,413,3
1421,7.43,"Tanks: Panther vs Sherman",3502,5.774,24.99,274,3
1422,8.24,"Battlestations: Second Edition",3505,5.774,99.95,186,3
1423,6.42,"Axis & Allies 1941",3507,5.774,29.99,776,3
1424,6.68,"Trollhalla",3512,5.773,49.99,391,3
1425,7.12,"China Rails",3513,5.773,40,263,3
1426,7.1,"Elfenroads",3516,5.773,69.99,280,3
1427,6.58,"Spellcaster",3519,5.772,19.99,429,3
1428,6.26,"Sole Mio!",3523,5.772,11.95,699,3
1429,8.22,"D-Day at Peleliu",3528,5.772,60,168,3
1430,5.96,"Monsters Menace America",3531,5.771,19.99,2222,3
1431,6.38,"The Dutch Golden Age",3533,5.771,45,561,3
1432,6.23,"Monkeys on the Moon",3540,5.77,59.99,736,3
1433,7.7,"Championship Formula Racing",3545,5.769,60,186,3
1434,6.04,"Pirates of the Spanish Main",3550,5.769,3.99,2664,3
1435,6.32,"Cluzzle",3553,5.769,29.99,624,3
1436,6.1,"Quicksand",3558,5.768,19.99,1047,3
1437,6.56,"Dairyman",3569,5.767,19.95,447,3
1438,6.19,"Martian Fluxx",3575,5.766,15.99,878,3
1439,7.2,"Subatomic: An Atom Building Game",3580,5.766,34.99,263,3
1440,6.42,"Matcha",3584,5.766,15,509,3
1441,6.31,"Oz Fluxx",3588,5.765,15.99,734,3
1442,6.6,"Water Lily",3595,5.765,29.99,390,3
1443,6.14,"Quarantine",3702,5.754,29.99,855,3
1444,6.13,"Raise Your Goblets",3704,5.753,49.99,991,3
1445,6.01,"Aquarius",3707,5.753,14.99,1568,3
1446,5.95,"Dungeon!",3708,5.753,24.99,3273,3
1447,6.33,"Fidelitas",3710,5.753,20,561,3
1448,6.43,"New Salem (first edition)",3711,5.753,34.99,481,3
1449,5.92,"Munchkin",3713,5.753,24.99,35736,3
1450,6.33,"Antarctica",3715,5.752,50,537,3
1451,6.44,"Orcs Orcs Orcs",3720,5.752,49.99,491,3
1452,6.55,"SHH",3726,5.752,6.99,390,3
1453,6,"The Hobbit",3733,5.751,34.95,1524,3
1454,7.37,"Shadows over Normandie",3735,5.751,69.99,233,3
1455,7,"The Hobbit: An Unexpected Journey Deck-Building Game",3739,5.75,39.99,300,3
1456,6.72,"Apocalypse Chaos",3751,5.75,49.99,339,3
1457,7.69,"SEAL Team Flix",3756,5.749,59.99,173,3
1458,6.51,"Richard Scarry's Busytown: Eye found it! Game",3758,5.749,24.99,430,3
1459,6.54,"New Haven",3765,5.748,36.99,404,3
1460,6.48,"Urbania",3766,5.748,34.99,429,3
1461,6.91,"Magnastorm",3771,5.748,69.95,292,3
1462,8.22,"Tide of Iron: Next Wave",3777,5.747,86.08,131,3
1463,7.21,"Carcassonne: Safari",3783,5.745,34.99,221,3
1464,6.25,"Titan Race",3787,5.745,30,633,3
1465,6.89,"Mythic Battles",3795,5.744,49.99,289,3
1466,6.28,"Montego Bay",3798,5.744,49.95,607,3
1467,7.3,"Gearworks",3799,5.744,34.99,235,3
1468,6.8,"Latice",3804,5.743,59.99,324,3
1469,6.42,"Genesis",3807,5.743,34.99,447,3
1470,6.38,"Bring Out Yer Dead",3810,5.743,49.99,520,3
1471,6.44,"HUE",3818,5.742,6.99,420,3
1472,6.39,"Fairy Tile",3822,5.741,29.99,516,3
1473,5.97,"221B Baker Street: The Master Detective Game",3823,5.741,24.39,2231,3
1474,6.47,"Quilt Show",3828,5.741,34.99,399,3
1475,6.23,"Costa Rica",3832,5.74,35,608,3
1476,6.4,"Vampire: Prince of the City",3836,5.74,39.99,600,3
1477,7.08,"Don't Turn Your Back",3837,5.74,40,233,3
1478,6.21,"Nanuk",3840,5.739,27.99,634,3
1479,6.13,"Saboteur: The Duel",3842,5.739,15,874,3
1480,6.56,"Pie Town",3845,5.739,45,366,3
1481,6.11,"Password",3854,5.738,14.99,862,3
1482,6.16,"Ideology: The War of Ideas",3856,5.738,49.99,872,3
1483,6.4,"Kharnage",3858,5.737,14.88,498,3
1484,6.89,"Krosmaster: Quest",3866,5.737,99.99,319,3
1485,5.96,"Lord of the Fries",3875,5.735,25,1584,3
1486,7.84,"The Legend of Korra: Pro-Bending Arena",3876,5.735,49.99,176,3
1487,6.68,"Cartagena",3880,5.734,30,321,3
1488,6.38,"Codenames: Marvel",3901,5.733,24.95,493,3
1489,6.61,"Scripts and Scribes: The Dice Game",3907,5.732,26.95,328,3
1490,6.45,"Bomb Squad Academy",3922,5.731,19.99,415,3
1491,7.17,"Scorpius Freighter",3923,5.73,46.11,206,3
1492,5.94,"Blink",3929,5.73,9.99,1703,3
1493,6.62,"Kanzume Goddess",3934,5.73,39.99,374,3
1494,6.18,"4 Gods",3940,5.729,49.99,674,3
1495,6.39,"Micro Robots",3945,5.729,19.99,462,3
1496,6.26,"Sherlock",3947,5.729,10.99,543,3
1497,6.45,"Lazer Ryderz",3948,5.729,39.95,440,3
1498,5.93,"Creationary",3951,5.728,34.99,1544,3
1499,7.08,"Demon Worker",3952,5.728,28,218,3
1500,6.16,"Cranium WOW",3957,5.728,34.99,860,3
1501,6.95,"Archmage",3961,5.728,50,281,3
1502,6.74,"Octi",3964,5.727,29.99,310,3
1503,6.72,"Looterz",3969,5.727,24.99,343,3
1504,7.21,"Fire of Eidolon",3972,5.727,34.99,223,3
1505,6.56,"Neptun",3973,5.727,59.9,349,3
1506,6.41,"Cavemen: The Quest for Fire",3978,5.727,24.95,428,3
1507,6.02,"Risk: Star Wars – The Clone Wars Edition",3987,5.726,24.99,1432,3
1508,6.65,"King Chocolate",3989,5.725,49,297,3
1509,6.17,"Techno Witches",3992,5.725,24.99,622,3
1510,7.4,"Bloody April, 1917: Air War Over Arras, France",3996,5.725,55,186,3
1511,6.05,"Ninja Versus Ninja",3997,5.725,27.99,919,3
1512,7.56,"Bomber Command",3999,5.725,66.99,166,3
1513,6.59,"Orongo",4003,5.724,39.99,307,3
1514,6.64,"The Great Khan Game",4011,5.724,12.95,359,3
1515,6.37,"Super Scrabble",4016,5.723,36.99,527,3
1516,5.92,"Aye, Dark Overlord! The Red Box",4020,5.723,24.95,2403,3
1517,6.45,"Town Center",4021,5.723,55,386,3
1518,6.84,"Epigo",4022,5.723,30,262,3
1519,6.33,"Spot it Jr.! Animals",4024,5.723,9.99,489,3
1520,6.46,"Trump, Tricks, Game!",4026,5.723,19.99,369,3
1521,7.22,"Resident Evil Deck Building Game: Mercenaries",4032,5.722,34.99,238,3
1522,6.58,"Test of Fire: Bull Run 1861",4034,5.722,29.99,317,3
1523,6.46,"BANG!: The Walking Dead",4041,5.721,24.99,433,3
1524,6.33,"Codinca",4042,5.721,19.95,487,3
1525,6.52,"Around the World in 80 Days",4044,5.721,39.99,364,3
1526,6.27,"Six",4053,5.721,24.99,541,3
1527,6.54,"Max",4063,5.72,15.99,362,3
1528,6.76,"Italia",4070,5.719,59.99,285,3
1529,6.76,"Wizards of the Wild",4071,5.719,24.95,263,3
1530,6.14,"Little Devils",4088,5.718,14.99,661,3
1531,6.04,"Robot Turtles",4090,5.717,24.99,907,3
1532,6.04,"Dead Panic",4092,5.717,39.99,926,3
1533,6.92,"Ophir",4100,5.716,58.99,243,3
1534,6.23,"Broom Service: The Card Game",4103,5.716,14.99,557,3
1535,6.58,"City Hall",4114,5.715,59.99,315,3
1536,6.01,"Fifth Avenue",4122,5.714,37.99,905,3
1537,6.85,"Pikoko",4124,5.714,26.34,245,3
1538,6.28,"Warehouse 51",4128,5.714,24.99,480,3
1539,6.29,"Dungeoneer: Dragons of the Forsaken Desert",4130,5.714,19.95,503,3
1540,6.48,"Ninja Taisen",4131,5.714,14.99,346,3
1541,8.08,"The Grizzled: Armistice Edition",4133,5.713,39.94,119,3
1542,7.03,"Global Mogul",4135,5.713,54.99,203,3
1543,6.06,"Discover: Lands Unknown",4136,5.713,59.95,991,3
1544,6.19,"Shazamm!",4143,5.712,24.99,576,3
1545,6.12,"Quixo",4146,5.712,34.99,666,3
1546,6.99,"Richard the Lionheart",4149,5.712,69.99,219,3
1547,7.56,"Bloc by Bloc: The Insurrection Game",4153,5.712,60,177,3
1548,6.87,"NHL Power Play Team-Building Card Game",4158,5.711,39.99,250,3
1549,6.46,"Code of Nine",4159,5.711,39.99,365,3
1550,6.19,"Callisto: The Game",4162,5.711,29.99,589,3
1551,6.18,"Gangster",4165,5.71,45,558,3
1552,6.1,"Rumble in the House",4172,5.71,18.77,715,3
1553,8.09,"Shadowrun Crossfire: Prime Runner Edition",4176,5.71,59.99,123,3
1554,6.64,"Kachina",4177,5.71,29.99,341,3
1555,6.35,"Monster Factory",4178,5.71,29.99,430,3
1556,6.85,"Dungeon Mayhem",4179,5.709,14.99,298,3
1557,6.17,"Owner's Choice",4180,5.709,30,588,3
1558,6.18,"The Secret of Monte Cristo",4181,5.709,54.99,573,3
1559,6.4,"Mmm!",4184,5.709,23.99,388,3
1560,6.2,"Duck, Duck, Bruce",4188,5.709,9.99,531,3
1561,6.44,"Rise to Power",4192,5.708,25,385,3
1562,5.92,"Five Crowns",4198,5.708,12.99,1857,3
1563,6.01,"Superfight",4205,5.707,35,1623,3
1564,6.38,"Die Siedler von Catan: Junior",4206,5.707,30,410,3
1565,6.82,"Warlords of Europe",4217,5.706,79.95,277,3
1566,6.76,"Gem Rush",4225,5.706,26.99,258,3
1567,6.12,"Travel Blog",4228,5.705,39.99,629,3
1568,6.24,"Crazy Circus",4229,5.705,19.99,470,3
1569,6.34,"Dungeon Twister: The Card Game",4231,5.705,29.99,425,3
1570,5.9,"Munchkin Quest",4235,5.705,59.95,3383,3
1571,6.67,"Kairo",4259,5.703,28.13,270,3
1572,6.37,"Zoowaboo",4266,5.702,44.95,382,3
1573,6.32,"Harry's Grand Slam Baseball Game",4269,5.701,24.99,401,3
1574,6.13,"Such a Thing?",4273,5.701,19.99,620,3
1575,7.36,"Mega Man Pixel Tactics: Mega Man Blue",4276,5.701,19.99,161,3
1576,6.04,"FlowerFall",4280,5.7,14.99,770,3
1577,6.7,"Corto",4284,5.7,49.99,268,3
1578,6.8,"Liguria",4288,5.7,59.9,233,3
1579,6.18,"Shadows in the Forest",4296,5.699,24.99,557,3
1580,5.92,"Lord of the Rings: The Duel",4302,5.699,24.99,1247,3
1581,6.47,"The Little Orchard",4313,5.698,24.99,323,3
1582,6,"GUBS: A Game of Wit and Luck",4319,5.697,11.99,1176,3
1583,7.05,"Brass Empire",4320,5.697,32.93,213,3
1584,5.94,"Guesstures",4323,5.697,32.99,1287,3
1585,6.02,"duck! duck! Go!",4337,5.695,24.99,769,3
1586,6.33,"BUS",4339,5.695,6.99,383,3
1587,8.64,"The Battle of Fontenoy: 11 May, 1745",4343,5.695,80,95,3
1588,6.15,"Station Master",4344,5.695,20,550,3
1589,6.37,"Easter Island",4346,5.695,24.99,367,3
1590,6.14,"Heads of State",4348,5.694,70,574,3
1591,7.34,"Maiden's Quest",4353,5.694,19.99,183,3
1592,6.41,"Dice Heist",4360,5.693,19.99,349,3
1593,7.91,"Warhammer Quest: Shadows Over Hammerhal",4365,5.693,149.99,149,3
1594,6.52,"Monster Crunch! The Breakfast Battle Game",4371,5.693,29.99,310,3
1595,6.37,"Greedy Greedy Goblins",4380,5.692,39.99,388,3
1596,7.47,"Batman: The Animated Series – Gotham City Under Siege",4384,5.692,49.99,169,3
1597,6.26,"Robotory",4387,5.692,12.99,425,3
1598,6.73,"Warband: Against the Darkness",4389,5.691,49.99,225,3
1599,6.67,"Hot Rod Creeps",4393,5.691,44.99,257,3
1600,7.05,"The Banishing",4401,5.69,11.66,189,3
1601,6.21,"On the Dot",4406,5.69,14.99,487,3
1602,6.15,"Vikings on Board",4411,5.689,44.99,553,3
1603,6.04,"Bridge Troll",4420,5.689,24.99,709,3
1604,5.96,"Army of Frogs",4429,5.689,34.99,860,3
1605,6.86,"Spearpoint 1943",4430,5.689,29.95,228,3
1606,6.12,"Nobody but Us Chickens",4435,5.688,16.99,539,3
1607,7.01,"Gettysburg: Badges of Courage",4436,5.688,71.98,202,3
1608,7.18,"Dungeon Draft",4441,5.688,25.42,167,3
1609,6.96,"Breakthrough: Cambrai",4457,5.686,40,183,3
1610,6.83,"Hobbit Tales from the Green Dragon Inn",4460,5.686,29.99,238,3
1611,6.84,"20th Century Limited",4464,5.686,44.99,210,3
1612,6.37,"Johari",4465,5.686,34.99,349,3
1613,6.36,"Da ist der Wurm drin",4467,5.686,39.99,352,3
1614,6.87,"Kung Fu Zoo",4480,5.685,28.48,216,3
1615,6.06,"Level 7 [Escape]",4485,5.685,59.99,796,3
1616,6.34,"Locke & Key: The Game",4489,5.685,29.99,388,3
1617,6.24,"Dark Seas",4492,5.684,15.22,431,3
1618,6.84,"Patchwork Express",4493,5.684,24.99,191,3
1619,6.49,"Hoot Owl Hoot!",4496,5.684,15.99,313,3
1620,6.24,"Adventure Time Card Wars: Finn vs. Jake",4497,5.684,19.99,797,3
1621,6.54,"Karesansui",4514,5.683,39.99,268,3
1622,6.37,"Aztlán",4515,5.683,49.99,361,3
1623,6.64,"Kansas Pacific",4516,5.683,49.1,226,3
1624,7.74,"Resident Evil 2: The Board Game",4517,5.683,99.95,234,3
1625,5.88,"Super Munchkin",4518,5.683,24.99,2440,3
1626,6.5,"Sticky Chameleons",4533,5.682,14.99,282,3
1627,5.89,"Munchkin Fu",4537,5.682,24.99,2163,3
1628,6.08,"Don Quixote",4541,5.681,34.99,603,3
1629,6.55,"Trickster: Champions of Time",4571,5.68,19.99,264,3
1630,7.24,"Great War at Sea: Jutland",4577,5.679,64.99,150,3
1631,6.97,"Ladder 29",4591,5.678,20,170,3
1632,6.48,"Nyctophobia",4595,5.678,40,309,3
1633,6.43,"Pingo Pingo",4598,5.678,34.99,317,3
1634,6.68,"Villagers & Villains",4606,5.677,24.95,236,3
1635,6.19,"Typo",4609,5.677,9.99,427,3
1636,6.18,"Stay Away!",4615,5.677,19.9,593,3
1637,6.37,"Nostra City",4621,5.677,39.99,369,3
1638,6.16,"Wheedle",4628,5.676,9.99,496,3
1639,7.06,"Piecepack",4639,5.675,29.95,163,3
1640,6.23,"Ghost Chase",4640,5.675,39.99,405,3
1641,6.8,"Nautilus Industries",4644,5.675,55,197,3
1642,6.45,"Prolix",4645,5.675,24.99,272,3
1643,6.22,"Titanium Wars",4668,5.674,39.99,411,3
1644,6.49,"Holding On: The Troubled Life of Billy Kerr",4683,5.673,39.99,337,3
1645,6.01,"Squint",4691,5.672,24.99,707,3
1646,6.96,"Panzer Grenadier: Battle of the Bulge",4700,5.671,49.99,181,3
1647,6.39,"GEM",4805,5.665,6.99,283,3
1648,6.06,"Piña Pirata",4814,5.665,19.99,627,3
1649,5.86,"Attack!",4827,5.664,29.99,1768,3
1650,6.12,"Hula Hippos",4830,5.664,12,455,3
1651,6.21,"Where's Bob's Hat?",4834,5.664,11.99,391,3
1652,6.46,"Brutal Kingdom",4838,5.663,6.84,261,3
1653,6.01,"Bacchus' Banquet",4844,5.663,20,616,3
1654,6.36,"Battle Beyond Space",4853,5.663,49.99,286,3
1655,6.42,"Dastardly Dirigibles",4857,5.663,19.95,320,3
1656,6.66,"Abaddon",4875,5.662,79.99,220,3
1657,7.06,"Journey: Wrath of Demons",4876,5.662,99.99,178,3
1658,6.04,"Chariot Race",4878,5.662,29.99,577,3
1659,5.99,"We Didn't Playtest This Either",4879,5.662,14.99,704,3
1660,8.05,"Fallout: Wasteland Warfare",4883,5.661,57,133,3
1661,6.72,"Extra! Extra!",4884,5.661,64.99,199,3
1662,5.93,"Inn-Fighting",4896,5.661,14.99,995,3
1663,7.56,"Empires in America (second edition)",4898,5.661,32.99,122,3
1664,6.09,"Hoax (second edition)",4908,5.66,12.95,528,3
1665,6.6,"Jurassic Park: Danger! Adventure Strategy Game",4911,5.66,24.99,269,3
1666,7.1,"Deathwatch: Overkill",4912,5.66,165,171,3
1667,6.3,"The Hobbit: An Unexpected Journey",4920,5.66,39.99,341,3
1668,6.62,"Maze Racers",4921,5.66,39.99,245,3
1669,6.82,"Expedition: The Roleplaying Card Game",4933,5.659,30,239,3
1670,6.18,"Treasures & Traps",4945,5.659,12.95,459,3
1671,6.78,"Hounded",4970,5.657,17.95,196,3
1672,6.04,"Food Fight",4989,5.656,29.99,681,3
1673,5.85,"Pass the Bomb",4994,5.656,24.99,1097,3
1674,6.52,"Catan Junior",4997,5.656,30,254,3
1675,6.39,"Jolly Roger: The Game of Piracy & Mutiny",5004,5.655,19.9,290,3
1676,6.13,"Oshi",5014,5.655,24.99,459,3
1677,6.36,"High Noon Saloon",5016,5.655,29.99,298,3
1678,6.13,"Alba Longa",5023,5.654,59.95,398,3
1679,6.53,"Rails of New England",5024,5.654,59.99,234,1
1680,6.46,"The Goonies: Adventure Card Game",5030,5.654,34.99,260,4
1681,6.77,"Empire Express",5031,5.654,29.99,177,4
1682,6.84,"Fool!",5033,5.654,14.95,167,4
1683,5.98,"Cypher",5039,5.654,11.99,620,4
1684,5.83,"Zombies!!!",5054,5.653,29.99,13597,4
1685,6.38,"Korrigans",5059,5.653,44.99,293,4
1686,6.17,"City Council",5067,5.652,59.9,391,4
1687,6,"Chez Goth",5068,5.652,19.99,649,4
1688,6.82,"The Eye of Judgment",5069,5.652,49.99,182,4
1689,6.92,"Level 7 [Invasion]",5081,5.652,89.99,154,4
1690,6.21,"Hunting Party",5215,5.645,39.99,347,4
1691,7.08,"Risk: Metal Gear Solid",5233,5.644,49.95,181,4
1692,5.78,"Outburst!",5236,5.644,29.99,1547,4
1693,7.46,"New Rules for Classic Games",5256,5.643,9.95,94,4
1694,6.47,"Tales & Games: The Pied Piper",5258,5.643,24.99,220,4
1695,6.67,"Planet Defenders",5260,5.643,45,177,4
1696,6.18,"Ilium",5263,5.643,39.99,342,4
1697,6.14,"We Didn't Playtest This: Legacies",5265,5.643,14.99,383,4
1698,6.35,"Spectral Rails",5266,5.643,39.99,245,4
1699,6.53,"Barcelona: The Rose of Fire",5271,5.643,59.99,229,4
1700,6.36,"The Tea Dragon Society Card Game",5275,5.642,20,283,4
1701,6.18,"Strada Romana",5285,5.642,49.95,347,4
1702,6.28,"Dragon Farkle",5287,5.642,29.99,322,4
1703,6.2,"Dungeon of Fortune",5288,5.642,19.99,379,4
1704,7.01,"Triplanetary",5290,5.642,49.95,145,4
1705,6.48,"The Legend of the Cherry Tree that Blossoms Every Ten Years",5527,5.631,24.49,218,4
1706,5.9,"The Phantom Society",5544,5.63,39.99,633,4
1707,5.97,"oddball Äeronauts",5546,5.63,17.99,589,4
1708,6.08,"Cranium Turbo Edition",5549,5.63,29.99,417,4
1709,6.85,"Word on the Street Junior",5551,5.63,19.99,142,4
1710,6.26,"Cranium Scribblish",5567,5.629,19.99,294,4
1711,6.45,"The Great City of Rome",5586,5.628,39.99,198,4
1712,5.99,"Lucca Città",5595,5.628,15,443,4
1713,6.07,"Apples to Apples Kids",5621,5.626,16.99,378,4
1714,6.18,"Yamslam",5630,5.626,13.99,327,4
1715,5.94,"World of Tanks: Rush",5649,5.625,34.99,650,4
1716,6.22,"Adventure Time Card Wars: BMO vs. Lady Rainicorn",5651,5.625,10.79,360,4
1717,6.13,"Battling Tops",5664,5.625,14.99,339,4
1718,6.02,"True Colors",5671,5.624,19.99,443,4
